"","R_W5_T1_160","R_W5_T1_177","R_W5_T1_183","R_W5_T1_176","R_W5_T1_179","R_W5_T1_210","R_W5_T1_157","R_W5_T1_181","R_W5_T1_189","R_W5_T1_150","R_W5_T1_186","R_W5_T1_208","R_W5_T1_151","R_W5_T1_154","R_W5_T1_185","R_W5_T1_182","R_W5_T1_187","R_W5_T1_209","R_W5_T1_152","R_W5_T1_178","R_W5_T1_206","R_W5_T2_147","R_W5_T2_173","R_W5_T2_196","R_W5_T2_190","R_W5_T2_197","R_W5_T2_200","R_W5_T2_146","R_W5_T2_171","R_W5_T2_192","R_W5_T2_193","R_W5_T2_198","R_W5_T2_203","R_W5_T2_142","R_W5_T2_164","R_W5_T2_191","R_W5_T2_143","R_W5_T2_170","R_W5_T2_172","R_W5_T2_145","R_W5_T2_169","R_W5_T2_175","R_W5_T3_77","R_W5_T3_125","R_W5_T3_132","R_W5_T3_74","R_W5_T3_92","R_W5_T3_103","R_W5_T3_71","R_W5_T3_130","R_W5_T3_133","R_W5_T3_76","R_W5_T3_124","R_W5_T3_128","R_W5_T3_98","R_W5_T3_101","R_W5_T3_121","R_W5_T3_72","R_W5_T3_94","R_W5_T3_129","R_W5_T3_100","R_W5_T3_104","R_W5_T3_122","R_W5_T4_87","R_W5_T4_91","R_W5_T4_139","R_W5_T4_81","R_W5_T4_107","R_W5_T4_115","R_W5_T4_118","R_W5_T4_136","R_W5_T4_140","R_W5_T4_90","R_W5_T4_114","R_W5_T4_116","R_W5_T4_78","R_W5_T4_109","R_W5_T4_110","R_W5_T4_85","R_W5_T4_113","R_W5_T4_134","R_W5_T4_79","R_W5_T4_84","R_W5_T4_137","R_W5_T5_11","R_W5_T5_13","R_W5_T5_69","R_W5_T5_10","R_W5_T5_12","R_W5_T5_48","R_W5_T5_19","R_W5_T5_21","R_W5_T5_45","R_W5_T5_18","R_W5_T5_41","R_W5_T5_68","R_W5_T5_14","R_W5_T5_37","R_W5_T5_39","R_W5_T5_15","R_W5_T5_20","R_W5_T5_49","R_W5_T5_43","R_W5_T5_46","R_W5_T5_65","R_W5_T6_1","R_W5_T6_29","R_W5_T6_35","R_W5_T6_5","R_W5_T6_25","R_W5_T6_56","R_W5_T6_33","R_W5_T6_51","R_W5_T6_55","R_W5_T6_22","R_W5_T6_23","R_W5_T6_62","R_W5_T6_4","R_W5_T6_24","R_W5_T6_57","R_W5_T6_27","R_W5_T6_54","R_W5_T6_61","R_W5_T6_6","R_W5_T6_32","R_W5_T6_50"
"R_W5_T5_15",0.441052631578947,0.43140350877193,0.450526315789474,0.456491228070175,0.514736842105263,0.46719298245614,0.485614035087719,0.446842105263158,0.489824561403509,0.480175438596491,0.533333333333333,0.434210526315789,0.514561403508772,0.49719298245614,0.47,0.455438596491228,0.534035087719298,0.477017543859649,0.469298245614035,0.422456140350877,0.645964912280702,0.764210526315789,0.455087719298246,0.473333333333333,0.401052631578947,0.44421052631579,0.434736842105263,0.436842105263158,0.419824561403509,0.454035087719298,0.449824561403509,0.490701754385965,0.47,0.46280701754386,0.431228070175439,0.442982456140351,0.479122807017544,0.433859649122807,0.581578947368421,0.424210526315789,0.417543859649123,0.413157894736842,0.423859649122807,0.481052631578947,0.421578947368421,0.429824561403509,0.453859649122807,0.490175438596491,0.438947368421053,0.635087719298246,0.440877192982456,0.400175438596491,0.44280701754386,0.423333333333333,0.452631578947368,0.446491228070175,0.504385964912281,0.397543859649123,0.491578947368421,0.409824561403509,0.467368421052632,0.436842105263158,0.449298245614035,0.488070175438596,0.476140350877193,0.463508771929825,0.458421052631579,0.49140350877193,0.452105263157895,0.462631578947368,0.462456140350877,0.469473684210526,0.471228070175439,0.46859649122807,0.475438596491228,0.437894736842105,0.570350877192982,0.505263157894737,0.429298245614035,0.491578947368421,0.465964912280702,0.448771929824561,0.416491228070175,0.425438596491228,0.415789473684211,0.452105263157895,0.498771929824561,0.431228070175439,0.391929824561404,0.433859649122807,0.430175438596491,0.407017543859649,0.414736842105263,0.423684210526316,0.402105263157895,0.470877192982456,0.397719298245614,0.451052631578947,0.399122807017544,0,0.44421052631579,0.428421052631579,0.414210526315789,0.449473684210526,0.428947368421053,0.434035087719298,0.448947368421053,0.428421052631579,0.452280701754386,0.474561403508772,0.504035087719298,0.384736842105263,0.452982456140351,0.470877192982456,0.434736842105263,0.436140350877193,0.427543859649123,0.591754385964912,0.451754385964912,0.411929824561404,0.50859649122807,0.460175438596491,0.468947368421053,0.446491228070175,0.434912280701754,0.526491228070175
"R_W5_T5_20",0.48140350877193,0.445964912280702,0.53140350877193,0.493859649122807,0.523684210526316,0.423859649122807,0.563157894736842,0.475438596491228,0.525964912280702,0.471929824561404,0.533859649122807,0.424385964912281,0.457368421052632,0.499649122807018,0.547894736842105,0.475964912280702,0.557017543859649,0.428245614035088,0.453859649122807,0.427894736842105,0.654736842105263,0.794912280701754,0.421228070175439,0.506140350877193,0.460877192982456,0.505438596491228,0.436842105263158,0.436666666666667,0.421578947368421,0.451052631578947,0.531929824561403,0.549473684210526,0.546666666666667,0.47,0.459824561403509,0.479298245614035,0.513508771929825,0.441578947368421,0.64719298245614,0.427719298245614,0.466491228070175,0.431929824561403,0.421929824561403,0.527894736842105,0.43859649122807,0.432280701754386,0.521052631578947,0.517368421052632,0.461578947368421,0.669824561403509,0.434035087719298,0.48280701754386,0.50859649122807,0.484736842105263,0.459473684210526,0.451052631578947,0.552456140350877,0.420701754385965,0.453859649122807,0.457368421052632,0.508771929824561,0.486842105263158,0.502456140350877,0.496842105263158,0.471228070175439,0.477017543859649,0.484210526315789,0.482456140350877,0.472631578947368,0.519649122807018,0.467894736842105,0.493684210526316,0.497017543859649,0.491929824561403,0.46859649122807,0.418421052631579,0.614736842105263,0.51859649122807,0.496315789473684,0.514912280701754,0.437368421052632,0.427543859649123,0.46140350877193,0.46,0.465789473684211,0.401052631578947,0.48140350877193,0.436491228070175,0.473333333333333,0.446491228070175,0.419473684210526,0.410701754385965,0.410175438596491,0.422105263157895,0.415438596491228,0.465263157894737,0.441052631578947,0.420526315789474,0.391929824561404,0.44421052631579,0,0.498947368421053,0.428245614035088,0.450526315789474,0.426666666666667,0.435263157894737,0.461228070175439,0.411052631578947,0.525438596491228,0.507368421052632,0.533684210526316,0.455087719298246,0.495964912280702,0.501228070175439,0.473508771929825,0.443333333333333,0.480526315789474,0.647368421052632,0.453508771929825,0.446140350877193,0.521929824561403,0.515263157894737,0.506491228070175,0.43,0.464736842105263,0.581052631578947
"R_W5_T5_49",0.525263157894737,0.493333333333333,0.509649122807018,0.540877192982456,0.567894736842105,0.526666666666667,0.546666666666667,0.497719298245614,0.575438596491228,0.548070175438596,0.585964912280702,0.499649122807018,0.579122807017544,0.558070175438596,0.502456140350877,0.518070175438596,0.586491228070175,0.494035087719298,0.537719298245614,0.448947368421053,0.659824561403509,0.754912280701754,0.499824561403509,0.506491228070175,0.453508771929825,0.476666666666667,0.528070175438596,0.480877192982456,0.518771929824561,0.496842105263158,0.517368421052632,0.566666666666667,0.530877192982456,0.518070175438596,0.464912280701754,0.503508771929825,0.519824561403509,0.451929824561404,0.567543859649123,0.47859649122807,0.464561403508772,0.448421052631579,0.485789473684211,0.530350877192982,0.457543859649123,0.484736842105263,0.490175438596491,0.563684210526316,0.49280701754386,0.648421052631579,0.48719298245614,0.455614035087719,0.511228070175439,0.444912280701754,0.526491228070175,0.478245614035088,0.566491228070175,0.472280701754386,0.521578947368421,0.476140350877193,0.471929824561404,0.49,0.512280701754386,0.528947368421053,0.538771929824561,0.551228070175439,0.513508771929825,0.526140350877193,0.536666666666667,0.498245614035088,0.536842105263158,0.518421052631579,0.52859649122807,0.52719298245614,0.514561403508772,0.50280701754386,0.594561403508772,0.556140350877193,0.453333333333333,0.541754385964912,0.544035087719298,0.501052631578947,0.450350877192982,0.457017543859649,0.470526315789474,0.523508771929825,0.511052631578947,0.509298245614035,0.454035087719298,0.452982456140351,0.516491228070175,0.507894736842105,0.470877192982456,0.454561403508772,0.45280701754386,0.500877192982456,0.40859649122807,0.498947368421053,0.437719298245614,0.428421052631579,0.498947368421053,0,0.484736842105263,0.505789473684211,0.491578947368421,0.530526315789474,0.522456140350877,0.497543859649123,0.505614035087719,0.568947368421053,0.570350877192982,0.466666666666667,0.517894736842105,0.538947368421053,0.491754385964912,0.466491228070175,0.483333333333333,0.631929824561404,0.539649122807017,0.46,0.606666666666667,0.511052631578947,0.517017543859649,0.516842105263158,0.527894736842105,0.545087719298246
"R_W5_T5_43",0.468421052631579,0.443684210526316,0.479649122807018,0.487368421052632,0.517894736842105,0.437543859649123,0.497894736842105,0.480175438596491,0.507543859649123,0.460526315789474,0.528421052631579,0.41280701754386,0.461929824561404,0.515964912280702,0.466666666666667,0.456315789473684,0.553859649122807,0.44,0.443157894736842,0.44421052631579,0.649122807017544,0.783157894736842,0.44140350877193,0.424561403508772,0.427368421052632,0.457719298245614,0.431052631578947,0.415789473684211,0.421052631578947,0.421578947368421,0.482456140350877,0.519122807017544,0.481578947368421,0.458245614035088,0.43140350877193,0.434385964912281,0.448771929824561,0.439824561403509,0.614210526315789,0.403157894736842,0.435438596491228,0.397017543859649,0.396140350877193,0.445614035087719,0.408421052631579,0.404385964912281,0.439122807017544,0.448070175438597,0.371754385964912,0.642982456140351,0.391929824561404,0.437017543859649,0.432631578947368,0.428947368421053,0.421052631578947,0.396315789473684,0.511052631578947,0.362105263157895,0.423157894736842,0.401754385964912,0.442105263157895,0.445438596491228,0.424912280701754,0.463333333333333,0.451578947368421,0.467543859649123,0.439473684210526,0.427719298245614,0.437017543859649,0.461228070175439,0.433157894736842,0.471754385964912,0.461754385964912,0.436666666666667,0.45140350877193,0.402280701754386,0.546491228070175,0.482982456140351,0.456491228070175,0.497543859649123,0.447894736842105,0.403684210526316,0.448070175438597,0.45140350877193,0.436842105263158,0.454385964912281,0.438947368421053,0.444035087719298,0.442280701754386,0.431929824561403,0.429298245614035,0.386491228070175,0.388070175438597,0.426842105263158,0.41859649122807,0.440877192982456,0.432456140350877,0.409298245614035,0.392105263157895,0.414210526315789,0.428245614035088,0.484736842105263,0,0.422105263157895,0.380175438596491,0.42140350877193,0.485438596491228,0.416666666666667,0.486666666666667,0.481228070175439,0.496842105263158,0.425087719298246,0.459824561403509,0.480526315789474,0.454210526315789,0.439473684210526,0.446666666666667,0.615964912280702,0.443157894736842,0.446666666666667,0.509298245614035,0.479649122807018,0.460175438596491,0.430526315789474,0.448245614035088,0.550877192982456
"R_W5_T5_46",0.505438596491228,0.484210526315789,0.532105263157895,0.551929824561403,0.56140350877193,0.488245614035088,0.553508771929825,0.535438596491228,0.55140350877193,0.507894736842105,0.589122807017544,0.470701754385965,0.539824561403509,0.566666666666667,0.526666666666667,0.513508771929825,0.578245614035088,0.461578947368421,0.497894736842105,0.508421052631579,0.641228070175439,0.791052631578947,0.497017543859649,0.465964912280702,0.457719298245614,0.520350877192982,0.492456140350877,0.442280701754386,0.475263157894737,0.461052631578947,0.510350877192982,0.555263157894737,0.478771929824561,0.484385964912281,0.485263157894737,0.488947368421053,0.474736842105263,0.488947368421053,0.623684210526316,0.439298245614035,0.460877192982456,0.448245614035088,0.439473684210526,0.521929824561403,0.469824561403509,0.492280701754386,0.503859649122807,0.529473684210526,0.449824561403509,0.665263157894737,0.469824561403509,0.487543859649123,0.493508771929825,0.482456140350877,0.497894736842105,0.477017543859649,0.556842105263158,0.429824561403509,0.460350877192982,0.478947368421053,0.471052631578947,0.469298245614035,0.501578947368421,0.5,0.503859649122807,0.49719298245614,0.506666666666667,0.465087719298246,0.516140350877193,0.54859649122807,0.513157894736842,0.511578947368421,0.533508771929825,0.49280701754386,0.488245614035088,0.485789473684211,0.590526315789474,0.524736842105263,0.505438596491228,0.539122807017544,0.464561403508772,0.484210526315789,0.495614035087719,0.485789473684211,0.486666666666667,0.478947368421053,0.466842105263158,0.494210526315789,0.484736842105263,0.444385964912281,0.460526315789474,0.459649122807018,0.438070175438596,0.430877192982456,0.437894736842105,0.495614035087719,0.496315789473684,0.46280701754386,0.448245614035088,0.449473684210526,0.450526315789474,0.505789473684211,0.422105263157895,0,0.412105263157895,0.491929824561403,0.491052631578947,0.468245614035088,0.531578947368421,0.531052631578947,0.555087719298246,0.47859649122807,0.507017543859649,0.523508771929825,0.49,0.498070175438596,0.514035087719298,0.667368421052632,0.480526315789474,0.499298245614035,0.541754385964912,0.516842105263158,0.504736842105263,0.471754385964912,0.495087719298246,0.587368421052632
"R_W5_T5_65",0.488947368421053,0.462456140350877,0.492982456140351,0.522631578947368,0.518421052631579,0.437368421052632,0.520526315789474,0.507894736842105,0.525614035087719,0.473333333333333,0.545614035087719,0.430701754385965,0.494385964912281,0.536140350877193,0.502105263157895,0.475438596491228,0.544561403508772,0.394210526315789,0.46280701754386,0.442105263157895,0.622982456140351,0.775614035087719,0.444385964912281,0.453684210526316,0.431929824561403,0.465964912280702,0.460877192982456,0.428947368421053,0.429824561403509,0.426315789473684,0.488070175438596,0.510701754385965,0.481578947368421,0.465789473684211,0.446315789473684,0.457719298245614,0.44859649122807,0.464912280701754,0.61280701754386,0.425964912280702,0.453508771929825,0.429473684210526,0.437543859649123,0.464210526315789,0.442280701754386,0.421754385964912,0.471754385964912,0.466491228070175,0.411754385964912,0.662631578947368,0.413333333333333,0.459473684210526,0.446491228070175,0.452280701754386,0.43,0.434912280701754,0.530526315789474,0.384736842105263,0.420526315789474,0.448070175438597,0.465964912280702,0.45140350877193,0.455789473684211,0.44421052631579,0.458771929824561,0.473157894736842,0.446315789473684,0.447368421052632,0.478421052631579,0.495614035087719,0.452280701754386,0.466666666666667,0.479649122807018,0.431929824561403,0.468421052631579,0.390350877192982,0.574912280701754,0.499122807017544,0.481578947368421,0.493333333333333,0.430350877192982,0.418245614035088,0.466842105263158,0.449649122807018,0.475087719298246,0.460526315789474,0.450175438596491,0.44421052631579,0.464736842105263,0.430701754385965,0.421754385964912,0.409824561403509,0.405438596491228,0.432105263157895,0.415438596491228,0.447894736842105,0.448771929824561,0.409824561403509,0.403333333333333,0.428947368421053,0.426666666666667,0.491578947368421,0.380175438596491,0.412105263157895,0,0.436842105263158,0.481929824561403,0.396666666666667,0.501929824561404,0.48,0.500350877192982,0.42719298245614,0.452982456140351,0.509298245614035,0.451754385964912,0.435263157894737,0.450701754385965,0.638947368421053,0.446842105263158,0.452280701754386,0.510350877192982,0.482631578947368,0.44719298245614,0.432456140350877,0.432456140350877,0.565964912280702
"R_W5_T6_1",0.478947368421053,0.476491228070175,0.500701754385965,0.513508771929825,0.547719298245614,0.466842105263158,0.535964912280702,0.495087719298246,0.524035087719298,0.503684210526316,0.555438596491228,0.443333333333333,0.53140350877193,0.544385964912281,0.532280701754386,0.475263157894737,0.583508771929825,0.472982456140351,0.504736842105263,0.470175438596491,0.687368421052632,0.795614035087719,0.463684210526316,0.490877192982456,0.464385964912281,0.504035087719298,0.423157894736842,0.464561403508772,0.433508771929825,0.477017543859649,0.51719298245614,0.513508771929825,0.51859649122807,0.49140350877193,0.46859649122807,0.493157894736842,0.502280701754386,0.474736842105263,0.636842105263158,0.429122807017544,0.456491228070175,0.465438596491228,0.468771929824561,0.492105263157895,0.446666666666667,0.436666666666667,0.484736842105263,0.503508771929825,0.452280701754386,0.660526315789474,0.439649122807018,0.474736842105263,0.490701754385965,0.482982456140351,0.466315789473684,0.477017543859649,0.539824561403509,0.437368421052632,0.494736842105263,0.481228070175439,0.491228070175439,0.486315789473684,0.485087719298246,0.454561403508772,0.445438596491228,0.45,0.425438596491228,0.444385964912281,0.448771929824561,0.493333333333333,0.458771929824561,0.49280701754386,0.463508771929825,0.443859649122807,0.470350877192982,0.427543859649123,0.603157894736842,0.482456140350877,0.467894736842105,0.497368421052632,0.446140350877193,0.44140350877193,0.453859649122807,0.452631578947368,0.491052631578947,0.445438596491228,0.524035087719298,0.463508771929825,0.466140350877193,0.496666666666667,0.444736842105263,0.394912280701754,0.444912280701754,0.455263157894737,0.43,0.483157894736842,0.452105263157895,0.43140350877193,0.438070175438596,0.434035087719298,0.435263157894737,0.530526315789474,0.42140350877193,0.491929824561403,0.436842105263158,0,0.434912280701754,0.410526315789474,0.486315789473684,0.459122807017544,0.499122807017544,0.424561403508772,0.470701754385965,0.499649122807018,0.457894736842105,0.434912280701754,0.458771929824561,0.621578947368421,0.426140350877193,0.422280701754386,0.485789473684211,0.512982456140351,0.487543859649123,0.418245614035088,0.437368421052632,0.565964912280702
"R_W5_T6_29",0.505087719298246,0.486140350877193,0.505263157894737,0.547894736842105,0.575263157894737,0.49280701754386,0.573333333333333,0.539473684210526,0.561929824561404,0.558070175438596,0.576666666666667,0.469298245614035,0.584561403508772,0.598245614035088,0.547017543859649,0.54,0.606842105263158,0.488245614035088,0.552631578947368,0.504736842105263,0.669649122807017,0.810877192982456,0.492456140350877,0.503333333333333,0.47,0.527017543859649,0.463508771929825,0.48,0.472631578947368,0.500526315789474,0.551754385964912,0.556842105263158,0.532631578947368,0.499298245614035,0.494210526315789,0.503508771929825,0.510350877192982,0.468947368421053,0.633157894736842,0.435263157894737,0.463157894736842,0.478947368421053,0.461228070175439,0.55578947368421,0.501754385964912,0.525263157894737,0.546491228070175,0.560526315789474,0.505087719298246,0.668070175438596,0.481929824561403,0.501929824561404,0.526315789473684,0.52,0.524736842105263,0.522280701754386,0.606315789473684,0.477894736842105,0.513157894736842,0.512280701754386,0.53578947368421,0.511578947368421,0.51,0.462456140350877,0.439473684210526,0.421929824561403,0.457543859649123,0.455964912280702,0.472280701754386,0.497719298245614,0.510350877192982,0.467894736842105,0.488421052631579,0.471754385964912,0.474561403508772,0.506666666666667,0.589122807017544,0.469298245614035,0.427543859649123,0.474385964912281,0.471929824561404,0.449824561403509,0.433333333333333,0.434736842105263,0.508070175438596,0.484561403508772,0.542280701754386,0.487543859649123,0.479298245614035,0.497719298245614,0.509649122807018,0.447894736842105,0.485438596491228,0.464385964912281,0.445263157894737,0.511754385964912,0.496842105263158,0.508421052631579,0.472456140350877,0.448947368421053,0.461228070175439,0.522456140350877,0.485438596491228,0.491052631578947,0.481929824561403,0.434912280701754,0,0.446491228070175,0.497368421052632,0.489122807017544,0.500526315789474,0.454561403508772,0.511929824561403,0.490175438596491,0.441052631578947,0.443684210526316,0.454736842105263,0.642631578947368,0.454385964912281,0.458245614035088,0.53280701754386,0.532631578947368,0.50280701754386,0.399298245614035,0.414736842105263,0.55280701754386
"R_W5_T6_35",0.44,0.436315789473684,0.486315789473684,0.459122807017544,0.513859649122807,0.414035087719298,0.508947368421053,0.464385964912281,0.484210526315789,0.462982456140351,0.494385964912281,0.419649122807018,0.45859649122807,0.513684210526316,0.495789473684211,0.445438596491228,0.527543859649123,0.417894736842105,0.450350877192982,0.430526315789474,0.633333333333333,0.792280701754386,0.428245614035088,0.463508771929825,0.421578947368421,0.492280701754386,0.435789473684211,0.425087719298246,0.389298245614035,0.444736842105263,0.469824561403509,0.495964912280702,0.47719298245614,0.464385964912281,0.45140350877193,0.465087719298246,0.472982456140351,0.438070175438596,0.610701754385965,0.416491228070175,0.437368421052632,0.444736842105263,0.408245614035088,0.492105263157895,0.438947368421053,0.441578947368421,0.473508771929825,0.485964912280702,0.456140350877193,0.650877192982456,0.422456140350877,0.453859649122807,0.451228070175439,0.470350877192982,0.453333333333333,0.44,0.531228070175439,0.401052631578947,0.477543859649123,0.442982456140351,0.497894736842105,0.447719298245614,0.459298245614035,0.475614035087719,0.452105263157895,0.435087719298246,0.444912280701754,0.459824561403509,0.448947368421053,0.470175438596491,0.428421052631579,0.446491228070175,0.467719298245614,0.44719298245614,0.449298245614035,0.41719298245614,0.572280701754386,0.465087719298246,0.459473684210526,0.486666666666667,0.436315789473684,0.427719298245614,0.444385964912281,0.427894736842105,0.448947368421053,0.438947368421053,0.475087719298246,0.420877192982456,0.44,0.427894736842105,0.410526315789474,0.386842105263158,0.401754385964912,0.434210526315789,0.395964912280702,0.48140350877193,0.444561403508772,0.423859649122807,0.401929824561404,0.428421052631579,0.411052631578947,0.497543859649123,0.416666666666667,0.468245614035088,0.396666666666667,0.410526315789474,0.446491228070175,0,0.468771929824561,0.451754385964912,0.442456140350877,0.375614035087719,0.431754385964912,0.435263157894737,0.438421052631579,0.433508771929825,0.437543859649123,0.623508771929825,0.43719298245614,0.422631578947368,0.5,0.486315789473684,0.44421052631579,0.407543859649123,0.430701754385965,0.543684210526316
"R_W5_T6_5",0.502105263157895,0.508421052631579,0.468245614035088,0.518245614035088,0.558070175438596,0.528771929824561,0.512280701754386,0.487017543859649,0.51859649122807,0.543859649122807,0.533508771929825,0.514561403508772,0.559298245614035,0.554210526315789,0.512280701754386,0.524912280701754,0.584561403508772,0.541228070175439,0.519824561403509,0.490877192982456,0.695789473684211,0.795438596491228,0.518771929824561,0.492280701754386,0.464912280701754,0.472280701754386,0.510350877192982,0.481052631578947,0.486140350877193,0.496666666666667,0.498421052631579,0.507543859649123,0.52140350877193,0.52280701754386,0.492105263157895,0.501052631578947,0.496666666666667,0.504035087719298,0.596315789473684,0.505087719298246,0.508771929824561,0.500701754385965,0.515263157894737,0.513333333333333,0.480526315789474,0.483684210526316,0.480350877192982,0.499298245614035,0.504385964912281,0.622631578947368,0.482982456140351,0.463157894736842,0.489122807017544,0.460350877192982,0.499824561403509,0.482105263157895,0.525438596491228,0.477719298245614,0.550701754385965,0.461228070175439,0.533859649122807,0.499649122807018,0.478947368421053,0.512105263157895,0.529298245614035,0.530175438596491,0.492631578947368,0.520175438596491,0.482631578947368,0.489298245614035,0.486842105263158,0.489824561403509,0.509824561403509,0.496140350877193,0.529473684210526,0.490877192982456,0.572105263157895,0.52280701754386,0.491052631578947,0.521578947368421,0.524385964912281,0.485087719298246,0.475789473684211,0.496491228070175,0.455964912280702,0.524912280701754,0.54,0.48140350877193,0.44280701754386,0.510526315789474,0.49859649122807,0.469649122807018,0.476666666666667,0.498947368421053,0.471754385964912,0.530877192982456,0.473508771929825,0.491228070175439,0.467368421052632,0.452280701754386,0.525438596491228,0.505614035087719,0.486666666666667,0.531578947368421,0.501929824561404,0.486315789473684,0.497368421052632,0.468771929824561,0,0.473333333333333,0.490701754385965,0.410175438596491,0.460526315789474,0.484561403508772,0.497017543859649,0.477017543859649,0.44719298245614,0.562982456140351,0.49859649122807,0.442631578947368,0.49719298245614,0.503333333333333,0.494736842105263,0.499473684210526,0.499298245614035,0.545438596491228
"R_W5_T6_25",0.483157894736842,0.506842105263158,0.487719298245614,0.521578947368421,0.536666666666667,0.507543859649123,0.494736842105263,0.504561403508772,0.510350877192982,0.523333333333333,0.49280701754386,0.501228070175439,0.538421052631579,0.55280701754386,0.520350877192982,0.505614035087719,0.550526315789474,0.513859649122807,0.514912280701754,0.528947368421053,0.679122807017544,0.796140350877193,0.513157894736842,0.487017543859649,0.476491228070175,0.490526315789474,0.48280701754386,0.483333333333333,0.480526315789474,0.505263157894737,0.502982456140351,0.476315789473684,0.505263157894737,0.5,0.503333333333333,0.503508771929825,0.463508771929825,0.52280701754386,0.626140350877193,0.516315789473684,0.513859649122807,0.489122807017544,0.525964912280702,0.495087719298246,0.514561403508772,0.510175438596491,0.494912280701754,0.490877192982456,0.49280701754386,0.656842105263158,0.472105263157895,0.49719298245614,0.487543859649123,0.495438596491228,0.49719298245614,0.522456140350877,0.519298245614035,0.488421052631579,0.535614035087719,0.504912280701754,0.542105263157895,0.496140350877193,0.474912280701754,0.475263157894737,0.532105263157895,0.503508771929825,0.499473684210526,0.506666666666667,0.471929824561404,0.53280701754386,0.455087719298246,0.485614035087719,0.532105263157895,0.464912280701754,0.527719298245614,0.489473684210526,0.601228070175439,0.51280701754386,0.519122807017544,0.499824561403509,0.52719298245614,0.496491228070175,0.513859649122807,0.506140350877193,0.478947368421053,0.510175438596491,0.527368421052632,0.457543859649123,0.465614035087719,0.503333333333333,0.483157894736842,0.446666666666667,0.502631578947368,0.513333333333333,0.504736842105263,0.559473684210526,0.521929824561403,0.485614035087719,0.483684210526316,0.474561403508772,0.507368421052632,0.568947368421053,0.481228070175439,0.531052631578947,0.48,0.459122807017544,0.489122807017544,0.451754385964912,0.473333333333333,0,0.421052631578947,0.422280701754386,0.449473684210526,0.462456140350877,0.49,0.49719298245614,0.461929824561404,0.584736842105263,0.458421052631579,0.454736842105263,0.417368421052632,0.495438596491228,0.463157894736842,0.476666666666667,0.475964912280702,0.58719298245614
"R_W5_T6_56",0.494912280701754,0.514912280701754,0.500350877192982,0.502982456140351,0.539122807017544,0.530175438596491,0.508947368421053,0.510701754385965,0.514035087719298,0.524736842105263,0.512982456140351,0.54,0.528771929824561,0.536842105263158,0.533684210526316,0.50140350877193,0.551578947368421,0.531929824561403,0.504912280701754,0.52578947368421,0.659824561403509,0.801052631578947,0.511052631578947,0.5,0.47719298245614,0.508421052631579,0.498421052631579,0.499824561403509,0.456140350877193,0.49,0.491754385964912,0.497719298245614,0.526666666666667,0.494736842105263,0.523157894736842,0.518771929824561,0.462631578947368,0.510175438596491,0.64719298245614,0.530526315789474,0.488421052631579,0.518245614035088,0.519473684210526,0.528771929824561,0.535263157894737,0.53,0.505263157894737,0.515263157894737,0.502105263157895,0.663157894736842,0.522456140350877,0.505263157894737,0.51,0.53280701754386,0.521578947368421,0.546842105263158,0.558947368421053,0.498070175438596,0.555964912280702,0.525964912280702,0.557543859649123,0.506842105263158,0.510701754385965,0.49859649122807,0.549824561403509,0.539649122807017,0.526315789473684,0.513859649122807,0.513508771929825,0.53719298245614,0.49280701754386,0.510526315789474,0.54578947368421,0.488421052631579,0.550877192982456,0.520350877192982,0.614736842105263,0.529824561403509,0.525964912280702,0.480701754385965,0.55,0.517719298245614,0.53140350877193,0.523157894736842,0.495438596491228,0.549122807017544,0.563508771929825,0.496666666666667,0.491754385964912,0.528947368421053,0.482105263157895,0.47,0.495438596491228,0.532631578947368,0.509824561403509,0.575263157894737,0.524561403508772,0.515438596491228,0.50280701754386,0.504035087719298,0.533684210526316,0.570350877192982,0.496842105263158,0.555087719298246,0.500350877192982,0.499122807017544,0.500526315789474,0.442456140350877,0.490701754385965,0.421052631578947,0,0.422280701754386,0.465789473684211,0.404385964912281,0.493684210526316,0.502456140350877,0.488070175438596,0.601754385964912,0.470175438596491,0.453508771929825,0.455964912280702,0.49,0.472456140350877,0.491929824561403,0.48719298245614,0.594035087719298
