ID,Distance,Variety,Treatment,Management
R_W5_T4_137,0.564210526,SALTO,4,Chemical
R_W5_T5_11,0.509473684,ATOL,5,Chemical
R_W5_T5_13,0.511578947,ATOL,5,Chemical
R_W5_T5_69,0.561052632,ATOL,5,Chemical
R_W5_T5_10,0.475263158,DESIREE,5,Chemical
R_W5_T5_12,0.506491228,DESIREE,5,Chemical
R_W5_T5_48,0.521578947,DESIREE,5,Chemical
R_W5_T5_19,0.502807018,JELLY,5,Chemical
R_W5_T5_21,0.538421053,JELLY,5,Chemical
R_W5_T5_45,0.488421053,JELLY,5,Chemical
R_W5_T5_18,0.569298246,KRAB,5,Chemical
R_W5_T5_41,0.511578947,KRAB,5,Chemical
R_W5_T5_68,0.588596491,KRAB,5,Chemical
R_W5_T5_14,0.514912281,PASJA_POMORSKA,5,Chemical
R_W5_T5_37,0.488596491,PASJA_POMORSKA,5,Chemical
R_W5_T5_39,0.51877193,PASJA_POMORSKA,5,Chemical
R_W5_T5_15,0.514736842,RUDAWA,5,Chemical
R_W5_T5_20,0.523684211,RUDAWA,5,Chemical
R_W5_T5_49,0.567894737,RUDAWA,5,Chemical
R_W5_T5_43,0.517894737,SALTO,5,Chemical
R_W5_T5_46,0.561403509,SALTO,5,Chemical
R_W5_T5_65,0.518421053,SALTO,5,Chemical
R_W5_T6_1,0.547719298,ATOL,6,Chemical
R_W5_T6_29,0.575263158,ATOL,6,Chemical
R_W5_T6_35,0.513859649,ATOL,6,Chemical
R_W5_T6_5,0.558070175,DESIREE,6,Chemical
R_W5_T6_25,0.536666667,DESIREE,6,Chemical
R_W5_T6_56,0.539122807,DESIREE,6,Chemical
R_W5_T6_33,0.480877193,JELLY,6,Chemical
R_W5_T6_51,0.496140351,JELLY,6,Chemical
R_W5_T6_55,0.511578947,JELLY,6,Chemical
R_W5_T6_22,0.558947368,KRAB,6,Chemical
R_W5_T6_23,0.589298246,KRAB,6,Chemical
R_W5_T6_62,0.54754386,KRAB,6,Chemical
R_W5_T6_4,0.636842105,PASJA_POMORSKA,6,Chemical
R_W5_T6_24,0.551929825,PASJA_POMORSKA,6,Chemical
R_W5_T6_57,0.540175439,PASJA_POMORSKA,6,Chemical
R_W5_T6_27,0.527017544,RUDAWA,6,Chemical
R_W5_T6_54,0.543508772,RUDAWA,6,Chemical
R_W5_T6_61,0.557719298,RUDAWA,6,Chemical
R_W5_T6_6,0.567017544,SALTO,6,Chemical
R_W5_T6_32,0.574912281,SALTO,6,Chemical
R_W5_T6_50,0.643508772,SALTO,6,Chemical
R_W5_T2_147,0.79754386,ATOL,2,Biological
R_W5_T2_173,0.445789474,ATOL,2,Biological
R_W5_T2_196,0.520526316,ATOL,2,Biological
R_W5_T2_190,0.43877193,DESIREE,2,Biological
R_W5_T2_197,0.537719298,DESIREE,2,Biological
R_W5_T2_200,0.434210526,DESIREE,2,Biological
R_W5_T2_146,0.427719298,JELLY,2,Biological
R_W5_T2_171,0.424210526,JELLY,2,Biological
R_W5_T2_192,0.447719298,JELLY,2,Biological
R_W5_T2_193,0.537017544,KRAB,2,Biological
R_W5_T2_198,0.556842105,KRAB,2,Biological
R_W5_T2_203,0.523333333,KRAB,2,Biological
R_W5_T2_142,0.496491228,PASJA_POMORSKA,2,Biological
R_W5_T2_164,0.439298246,PASJA_POMORSKA,2,Biological
R_W5_T2_191,0.479824561,PASJA_POMORSKA,2,Biological
R_W5_T2_143,0.526491228,RUDAWA,2,Biological
R_W5_T2_170,0.477368421,RUDAWA,2,Biological
R_W5_T2_172,0.653508772,RUDAWA,2,Biological
R_W5_T2_145,0.422631579,SALTO,2,Biological
R_W5_T2_169,0.482807018,SALTO,2,Biological
R_W5_T2_175,0.429298246,SALTO,2,Biological
R_W5_T3_77,0.436842105,ATOL,3,Biological
R_W5_T3_125,0.506491228,ATOL,3,Biological
R_W5_T3_132,0.404561404,ATOL,3,Biological
R_W5_T3_74,0.434912281,DESIREE,3,Biological
R_W5_T3_92,0.465964912,DESIREE,3,Biological
R_W5_T3_103,0.482280702,DESIREE,3,Biological
R_W5_T3_71,0.424210526,JELLY,3,Biological
R_W5_T3_130,0.631052632,JELLY,3,Biological
R_W5_T3_133,0.407192982,JELLY,3,Biological
R_W5_T3_76,0.470701754,KRAB,3,Biological
R_W5_T3_124,0.476842105,KRAB,3,Biological
R_W5_T3_128,0.456842105,KRAB,3,Biological
R_W5_T3_98,0.465263158,PASJA_POMORSKA,3,Biological
R_W5_T3_101,0.434035088,PASJA_POMORSKA,3,Biological
R_W5_T3_121,0.53754386,PASJA_POMORSKA,3,Biological
R_W5_T3_72,0.424736842,RUDAWA,3,Biological
R_W5_T3_94,0.450526316,RUDAWA,3,Biological
R_W5_T3_129,0.449473684,RUDAWA,3,Biological
R_W5_T3_100,0.515614035,SALTO,3,Biological
R_W5_T3_104,0.479649123,SALTO,3,Biological
R_W5_T3_122,0.48245614,SALTO,3,Biological
R_W5_T4_87,0.485438596,ATOL,4,Chemical
R_W5_T4_91,0.44122807,ATOL,4,Chemical
R_W5_T4_139,0.481403509,ATOL,4,Chemical
R_W5_T4_81,0.439298246,DESIREE,4,Chemical
R_W5_T4_107,0.434035088,DESIREE,4,Chemical
R_W5_T4_115,0.447192982,DESIREE,4,Chemical
R_W5_T4_118,0.486315789,JELLY,4,Chemical
R_W5_T4_136,0.453859649,JELLY,4,Chemical
R_W5_T4_140,0.474210526,JELLY,4,Chemical
R_W5_T4_90,0.476140351,KRAB,4,Chemical
R_W5_T4_114,0.474912281,KRAB,4,Chemical
R_W5_T4_116,0.471052632,KRAB,4,Chemical
R_W5_T4_78,0.372982456,PASJA_POMORSKA,4,Chemical
R_W5_T4_109,0.583333333,PASJA_POMORSKA,4,Chemical
R_W5_T4_110,0.489649123,PASJA_POMORSKA,4,Chemical
R_W5_T4_85,0.487017544,RUDAWA,4,Chemical
R_W5_T4_113,0.532631579,RUDAWA,4,Chemical
R_W5_T4_134,0.421754386,RUDAWA,4,Chemical
R_W5_T4_79,0.42877193,SALTO,4,Chemical
R_W5_T4_84,0.466491228,SALTO,4,Chemical
R_W5_T4_137,0.459649123,SALTO,4,Chemical
R_W5_T5_11,0.495964912,ATOL,5,Chemical
R_W5_T5_13,0.452280702,ATOL,5,Chemical
R_W5_T5_69,0.511052632,ATOL,5,Chemical
R_W5_T5_10,0.474035088,DESIREE,5,Chemical
R_W5_T5_12,0.461929825,DESIREE,5,Chemical
R_W5_T5_48,0.482982456,DESIREE,5,Chemical
R_W5_T5_19,0.480526316,JELLY,5,Chemical
R_W5_T5_21,0.43877193,JELLY,5,Chemical
R_W5_T5_45,0.413157895,JELLY,5,Chemical
R_W5_T5_18,0.464035088,KRAB,5,Chemical
R_W5_T5_41,0.444912281,KRAB,5,Chemical
R_W5_T5_68,0.474561404,KRAB,5,Chemical
R_W5_T5_14,0.467192982,PASJA_POMORSKA,5,Chemical
R_W5_T5_37,0.431052632,PASJA_POMORSKA,5,Chemical
R_W5_T5_39,0.441578947,PASJA_POMORSKA,5,Chemical
R_W5_T5_15,0.467192982,RUDAWA,5,Chemical
R_W5_T5_20,0.423859649,RUDAWA,5,Chemical
R_W5_T5_49,0.526666667,RUDAWA,5,Chemical
R_W5_T5_43,0.43754386,SALTO,5,Chemical
R_W5_T5_46,0.488245614,SALTO,5,Chemical
R_W5_T5_65,0.437368421,SALTO,5,Chemical
R_W5_T6_1,0.466842105,ATOL,6,Chemical
R_W5_T6_29,0.492807018,ATOL,6,Chemical
R_W5_T6_35,0.414035088,ATOL,6,Chemical
R_W5_T6_5,0.52877193,DESIREE,6,Chemical
R_W5_T6_25,0.50754386,DESIREE,6,Chemical
R_W5_T6_56,0.530175439,DESIREE,6,Chemical
R_W5_T6_33,0.451754386,JELLY,6,Chemical
R_W5_T6_51,0.483859649,JELLY,6,Chemical
R_W5_T6_55,0.519473684,JELLY,6,Chemical
R_W5_T6_22,0.498421053,KRAB,6,Chemical
R_W5_T6_23,0.463157895,KRAB,6,Chemical
R_W5_T6_62,0.470350877,KRAB,6,Chemical
R_W5_T6_4,0.653508772,PASJA_POMORSKA,6,Chemical
R_W5_T6_24,0.472631579,PASJA_POMORSKA,6,Chemical
R_W5_T6_57,0.463859649,PASJA_POMORSKA,6,Chemical
R_W5_T6_27,0.567368421,RUDAWA,6,Chemical
R_W5_T6_54,0.531929825,RUDAWA,6,Chemical
R_W5_T6_61,0.494035088,RUDAWA,6,Chemical
R_W5_T6_6,0.453859649,SALTO,6,Chemical
R_W5_T6_32,0.479473684,SALTO,6,Chemical
R_W5_T6_50,0.599824561,SALTO,6,Chemical
R_W5_T2_147,0.799473684,ATOL,2,Biological
R_W5_T2_173,0.53,ATOL,2,Biological
R_W5_T2_196,0.508596491,ATOL,2,Biological
R_W5_T2_190,0.451403509,DESIREE,2,Biological
R_W5_T2_197,0.520877193,DESIREE,2,Biological
R_W5_T2_200,0.519473684,DESIREE,2,Biological
R_W5_T2_146,0.46877193,JELLY,2,Biological
R_W5_T2_171,0.473157895,JELLY,2,Biological
R_W5_T2_192,0.482631579,JELLY,2,Biological
R_W5_T2_193,0.438421053,KRAB,2,Biological
R_W5_T2_198,0.510175439,KRAB,2,Biological
R_W5_T2_203,0.513859649,KRAB,2,Biological
R_W5_T2_142,0.503157895,PASJA_POMORSKA,2,Biological
R_W5_T2_164,0.511578947,PASJA_POMORSKA,2,Biological
R_W5_T2_191,0.469122807,PASJA_POMORSKA,2,Biological
R_W5_T2_143,0.489649123,RUDAWA,2,Biological
R_W5_T2_170,0.520350877,RUDAWA,2,Biological
R_W5_T2_172,0.599649123,RUDAWA,2,Biological
R_W5_T2_145,0.507719298,SALTO,2,Biological
R_W5_T2_169,0.504561404,SALTO,2,Biological
R_W5_T2_175,0.477368421,SALTO,2,Biological
R_W5_T3_77,0.526666667,ATOL,3,Biological
R_W5_T3_125,0.475964912,ATOL,3,Biological
R_W5_T3_132,0.491052632,ATOL,3,Biological
R_W5_T3_74,0.49,DESIREE,3,Biological
R_W5_T3_92,0.475087719,DESIREE,3,Biological
R_W5_T3_103,0.45877193,DESIREE,3,Biological
R_W5_T3_71,0.477017544,JELLY,3,Biological
R_W5_T3_130,0.644385965,JELLY,3,Biological
R_W5_T3_133,0.527894737,JELLY,3,Biological
R_W5_T3_76,0.463157895,KRAB,3,Biological
R_W5_T3_124,0.484035088,KRAB,3,Biological
R_W5_T3_128,0.45,KRAB,3,Biological
R_W5_T3_98,0.511754386,PASJA_POMORSKA,3,Biological
R_W5_T3_101,0.532807018,PASJA_POMORSKA,3,Biological
R_W5_T3_121,0.468596491,PASJA_POMORSKA,3,Biological
R_W5_T3_72,0.455614035,RUDAWA,3,Biological
R_W5_T3_94,0.570175439,RUDAWA,3,Biological
R_W5_T3_129,0.455789474,RUDAWA,3,Biological
R_W5_T3_100,0.539298246,SALTO,3,Biological
R_W5_T3_104,0.470350877,SALTO,3,Biological
R_W5_T3_122,0.489649123,SALTO,3,Biological
R_W5_T4_87,0.596491228,ATOL,4,Chemical
R_W5_T4_91,0.592105263,ATOL,4,Chemical
R_W5_T4_139,0.586491228,ATOL,4,Chemical
R_W5_T4_81,0.579824561,DESIREE,4,Chemical
R_W5_T4_107,0.585263158,DESIREE,4,Chemical
R_W5_T4_115,0.534912281,DESIREE,4,Chemical
R_W5_T4_118,0.564912281,JELLY,4,Chemical
R_W5_T4_136,0.498245614,JELLY,4,Chemical
R_W5_T4_140,0.531052632,JELLY,4,Chemical
R_W5_T4_90,0.572807018,KRAB,4,Chemical
R_W5_T4_114,0.561578947,KRAB,4,Chemical
R_W5_T4_116,0.590350877,KRAB,4,Chemical
R_W5_T4_78,0.510175439,PASJA_POMORSKA,4,Chemical
R_W5_T4_109,0.633859649,PASJA_POMORSKA,4,Chemical
R_W5_T4_110,0.612280702,PASJA_POMORSKA,4,Chemical
R_W5_T4_85,0.575263158,RUDAWA,4,Chemical
R_W5_T4_113,0.593684211,RUDAWA,4,Chemical
R_W5_T4_134,0.595263158,RUDAWA,4,Chemical
R_W5_T4_79,0.558421053,SALTO,4,Chemical
R_W5_T4_84,0.554736842,SALTO,4,Chemical
R_W5_T4_137,0.547719298,SALTO,4,Chemical
R_W5_T5_11,0.471578947,ATOL,5,Chemical
R_W5_T5_13,0.534561404,ATOL,5,Chemical
R_W5_T5_69,0.550526316,ATOL,5,Chemical
R_W5_T5_10,0.489122807,DESIREE,5,Chemical
R_W5_T5_12,0.451754386,DESIREE,5,Chemical
R_W5_T5_48,0.516842105,DESIREE,5,Chemical
R_W5_T5_19,0.514385965,JELLY,5,Chemical
R_W5_T5_21,0.513859649,JELLY,5,Chemical
R_W5_T5_45,0.472982456,JELLY,5,Chemical
R_W5_T5_18,0.570350877,KRAB,5,Chemical
R_W5_T5_41,0.535087719,KRAB,5,Chemical
R_W5_T5_68,0.564912281,KRAB,5,Chemical
R_W5_T5_14,0.495789474,PASJA_POMORSKA,5,Chemical
R_W5_T5_37,0.48877193,PASJA_POMORSKA,5,Chemical
R_W5_T5_39,0.519298246,PASJA_POMORSKA,5,Chemical
R_W5_T5_15,0.485614035,RUDAWA,5,Chemical
R_W5_T5_20,0.563157895,RUDAWA,5,Chemical
R_W5_T5_49,0.546666667,RUDAWA,5,Chemical
R_W5_T5_43,0.497894737,SALTO,5,Chemical
R_W5_T5_46,0.553508772,SALTO,5,Chemical
R_W5_T5_65,0.520526316,SALTO,5,Chemical
R_W5_T6_1,0.535964912,ATOL,6,Chemical
R_W5_T6_29,0.573333333,ATOL,6,Chemical
R_W5_T6_35,0.508947368,ATOL,6,Chemical
R_W5_T6_5,0.512280702,DESIREE,6,Chemical
R_W5_T6_25,0.494736842,DESIREE,6,Chemical
R_W5_T6_56,0.508947368,DESIREE,6,Chemical
R_W5_T6_33,0.445438596,JELLY,6,Chemical
R_W5_T6_51,0.485964912,JELLY,6,Chemical
R_W5_T6_55,0.491754386,JELLY,6,Chemical
R_W5_T6_22,0.558947368,KRAB,6,Chemical
R_W5_T6_23,0.564561404,KRAB,6,Chemical
R_W5_T6_62,0.519473684,KRAB,6,Chemical
R_W5_T6_4,0.609298246,PASJA_POMORSKA,6,Chemical
R_W5_T6_24,0.553333333,PASJA_POMORSKA,6,Chemical
R_W5_T6_57,0.522280702,PASJA_POMORSKA,6,Chemical
R_W5_T6_27,0.531052632,RUDAWA,6,Chemical
R_W5_T6_54,0.515438596,RUDAWA,6,Chemical
R_W5_T6_61,0.535438596,RUDAWA,6,Chemical
R_W5_T6_6,0.587894737,SALTO,6,Chemical
R_W5_T6_32,0.550877193,SALTO,6,Chemical
R_W5_T6_50,0.640175439,SALTO,6,Chemical
R_W5_T2_147,0.782807018,ATOL,2,Biological
R_W5_T2_173,0.476842105,ATOL,2,Biological
R_W5_T2_196,0.504035088,ATOL,2,Biological
R_W5_T2_190,0.403859649,DESIREE,2,Biological
R_W5_T2_197,0.501754386,DESIREE,2,Biological
R_W5_T2_200,0.478421053,DESIREE,2,Biological
R_W5_T2_146,0.438070175,JELLY,2,Biological
R_W5_T2_171,0.432982456,JELLY,2,Biological
R_W5_T2_192,0.451403509,JELLY,2,Biological
R_W5_T2_193,0.435438596,KRAB,2,Biological
R_W5_T2_198,0.513508772,KRAB,2,Biological
R_W5_T2_203,0.516491228,KRAB,2,Biological
R_W5_T2_142,0.486140351,PASJA_POMORSKA,2,Biological
R_W5_T2_164,0.444561404,PASJA_POMORSKA,2,Biological
R_W5_T2_191,0.462982456,PASJA_POMORSKA,2,Biological
R_W5_T2_143,0.476491228,RUDAWA,2,Biological
R_W5_T2_170,0.474385965,RUDAWA,2,Biological
R_W5_T2_172,0.608245614,RUDAWA,2,Biological
R_W5_T2_145,0.474210526,SALTO,2,Biological
R_W5_T2_169,0.469649123,SALTO,2,Biological
R_W5_T2_175,0.431578947,SALTO,2,Biological
R_W5_T3_77,0.484912281,ATOL,3,Biological
R_W5_T3_125,0.472807018,ATOL,3,Biological
R_W5_T3_132,0.422982456,ATOL,3,Biological
R_W5_T3_74,0.425438596,DESIREE,3,Biological
R_W5_T3_92,0.459298246,DESIREE,3,Biological
R_W5_T3_103,0.449122807,DESIREE,3,Biological
R_W5_T3_71,0.447894737,JELLY,3,Biological
R_W5_T3_130,0.616666667,JELLY,3,Biological
R_W5_T3_133,0.455263158,JELLY,3,Biological
R_W5_T3_76,0.439649123,KRAB,3,Biological
R_W5_T3_124,0.462982456,KRAB,3,Biological
R_W5_T3_128,0.418421053,KRAB,3,Biological
R_W5_T3_98,0.474035088,PASJA_POMORSKA,3,Biological
R_W5_T3_101,0.466666667,PASJA_POMORSKA,3,Biological
R_W5_T3_121,0.454561404,PASJA_POMORSKA,3,Biological
R_W5_T3_72,0.457192982,RUDAWA,3,Biological
R_W5_T3_94,0.545087719,RUDAWA,3,Biological
R_W5_T3_129,0.430877193,RUDAWA,3,Biological
R_W5_T3_100,0.530175439,SALTO,3,Biological
R_W5_T3_104,0.438596491,SALTO,3,Biological
R_W5_T3_122,0.484210526,SALTO,3,Biological
R_W5_T4_87,0.565964912,ATOL,4,Chemical
R_W5_T4_91,0.545438596,ATOL,4,Chemical
R_W5_T4_139,0.528245614,ATOL,4,Chemical
R_W5_T4_81,0.513157895,DESIREE,4,Chemical
R_W5_T4_107,0.542105263,DESIREE,4,Chemical
R_W5_T4_115,0.485964912,DESIREE,4,Chemical
R_W5_T4_118,0.505438596,JELLY,4,Chemical
R_W5_T4_136,0.466666667,JELLY,4,Chemical
R_W5_T4_140,0.508070175,JELLY,4,Chemical
R_W5_T4_90,0.52245614,KRAB,4,Chemical
R_W5_T4_114,0.51754386,KRAB,4,Chemical
R_W5_T4_116,0.545263158,KRAB,4,Chemical
R_W5_T4_78,0.447894737,PASJA_POMORSKA,4,Chemical
R_W5_T4_109,0.624210526,PASJA_POMORSKA,4,Chemical
R_W5_T4_110,0.570526316,PASJA_POMORSKA,4,Chemical
R_W5_T4_85,0.529122807,RUDAWA,4,Chemical
R_W5_T4_113,0.58122807,RUDAWA,4,Chemical
R_W5_T4_134,0.536140351,RUDAWA,4,Chemical
R_W5_T4_79,0.511403509,SALTO,4,Chemical
R_W5_T4_84,0.500175439,SALTO,4,Chemical
R_W5_T4_137,0.498070175,SALTO,4,Chemical
R_W5_T5_11,0.421052632,ATOL,5,Chemical
R_W5_T5_13,0.481403509,ATOL,5,Chemical
R_W5_T5_69,0.550526316,ATOL,5,Chemical
R_W5_T5_10,0.424736842,DESIREE,5,Chemical
R_W5_T5_12,0.425964912,DESIREE,5,Chemical
R_W5_T5_48,0.47877193,DESIREE,5,Chemical
R_W5_T5_19,0.481754386,JELLY,5,Chemical
R_W5_T5_21,0.478596491,JELLY,5,Chemical
R_W5_T5_45,0.433157895,JELLY,5,Chemical
R_W5_T5_18,0.516315789,KRAB,5,Chemical
R_W5_T5_41,0.466842105,KRAB,5,Chemical
R_W5_T5_68,0.526666667,KRAB,5,Chemical
R_W5_T5_14,0.422631579,PASJA_POMORSKA,5,Chemical
R_W5_T5_37,0.462631579,PASJA_POMORSKA,5,Chemical
R_W5_T5_39,0.444210526,PASJA_POMORSKA,5,Chemical
R_W5_T5_15,0.446842105,RUDAWA,5,Chemical
R_W5_T5_20,0.475438596,RUDAWA,5,Chemical
R_W5_T5_49,0.497719298,RUDAWA,5,Chemical
R_W5_T5_43,0.480175439,SALTO,5,Chemical
R_W5_T5_46,0.535438596,SALTO,5,Chemical
R_W5_T5_65,0.507894737,SALTO,5,Chemical
R_W5_T6_1,0.495087719,ATOL,6,Chemical
R_W5_T6_29,0.539473684,ATOL,6,Chemical
R_W5_T6_35,0.464385965,ATOL,6,Chemical
R_W5_T6_5,0.487017544,DESIREE,6,Chemical
R_W5_T6_25,0.504561404,DESIREE,6,Chemical
R_W5_T6_56,0.510701754,DESIREE,6,Chemical
R_W5_T6_33,0.428421053,JELLY,6,Chemical
R_W5_T6_51,0.462807018,JELLY,6,Chemical
R_W5_T6_55,0.480526316,JELLY,6,Chemical
R_W5_T6_22,0.519122807,KRAB,6,Chemical
R_W5_T6_23,0.517368421,KRAB,6,Chemical
R_W5_T6_62,0.479122807,KRAB,6,Chemical
R_W5_T6_4,0.604035088,PASJA_POMORSKA,6,Chemical
R_W5_T6_24,0.527368421,PASJA_POMORSKA,6,Chemical
R_W5_T6_57,0.461403509,PASJA_POMORSKA,6,Chemical
R_W5_T6_27,0.533508772,RUDAWA,6,Chemical
R_W5_T6_54,0.500701754,RUDAWA,6,Chemical
R_W5_T6_61,0.525438596,RUDAWA,6,Chemical
R_W5_T6_6,0.530701754,SALTO,6,Chemical
R_W5_T6_32,0.513333333,SALTO,6,Chemical
R_W5_T6_50,0.590701754,SALTO,6,Chemical
R_W5_T2_147,0.789122807,ATOL,2,Biological
R_W5_T2_173,0.509649123,ATOL,2,Biological
R_W5_T2_196,0.523333333,ATOL,2,Biological
R_W5_T2_190,0.446842105,DESIREE,2,Biological
R_W5_T2_197,0.537368421,DESIREE,2,Biological
R_W5_T2_200,0.495087719,DESIREE,2,Biological
R_W5_T2_146,0.464736842,JELLY,2,Biological
R_W5_T2_171,0.472280702,JELLY,2,Biological
R_W5_T2_192,0.495964912,JELLY,2,Biological
R_W5_T2_193,0.456315789,KRAB,2,Biological
R_W5_T2_198,0.501754386,KRAB,2,Biological
R_W5_T2_203,0.501754386,KRAB,2,Biological
R_W5_T2_142,0.497719298,PASJA_POMORSKA,2,Biological
R_W5_T2_164,0.498947368,PASJA_POMORSKA,2,Biological
R_W5_T2_191,0.474385965,PASJA_POMORSKA,2,Biological
R_W5_T2_143,0.489298246,RUDAWA,2,Biological
R_W5_T2_170,0.494912281,RUDAWA,2,Biological
R_W5_T2_172,0.640701754,RUDAWA,2,Biological
R_W5_T2_145,0.487719298,SALTO,2,Biological
R_W5_T2_169,0.504385965,SALTO,2,Biological
R_W5_T2_175,0.467894737,SALTO,2,Biological
R_W5_T3_77,0.536842105,ATOL,3,Biological
R_W5_T3_125,0.502807018,ATOL,3,Biological
R_W5_T3_132,0.492280702,ATOL,3,Biological
R_W5_T3_74,0.506842105,DESIREE,3,Biological
R_W5_T3_92,0.508596491,DESIREE,3,Biological
R_W5_T3_103,0.511578947,DESIREE,3,Biological
R_W5_T3_71,0.502105263,JELLY,3,Biological
R_W5_T3_130,0.646491228,JELLY,3,Biological
R_W5_T3_133,0.526140351,JELLY,3,Biological
R_W5_T3_76,0.509122807,KRAB,3,Biological
R_W5_T3_124,0.505438596,KRAB,3,Biological
R_W5_T3_128,0.480877193,KRAB,3,Biological
R_W5_T3_98,0.545263158,PASJA_POMORSKA,3,Biological
R_W5_T3_101,0.546315789,PASJA_POMORSKA,3,Biological
R_W5_T3_121,0.508421053,PASJA_POMORSKA,3,Biological
R_W5_T3_72,0.482982456,RUDAWA,3,Biological
R_W5_T3_94,0.568947368,RUDAWA,3,Biological
R_W5_T3_129,0.478245614,RUDAWA,3,Biological
R_W5_T3_100,0.541403509,SALTO,3,Biological
R_W5_T3_104,0.473333333,SALTO,3,Biological
R_W5_T3_122,0.502807018,SALTO,3,Biological
R_W5_T4_87,0.579473684,ATOL,4,Chemical
R_W5_T4_91,0.572807018,ATOL,4,Chemical
R_W5_T4_139,0.564385965,ATOL,4,Chemical
R_W5_T4_81,0.567017544,DESIREE,4,Chemical
R_W5_T4_107,0.558596491,DESIREE,4,Chemical
R_W5_T4_115,0.515087719,DESIREE,4,Chemical
R_W5_T4_118,0.550701754,JELLY,4,Chemical
R_W5_T4_136,0.477017544,JELLY,4,Chemical
R_W5_T4_140,0.515263158,JELLY,4,Chemical
R_W5_T4_90,0.571578947,KRAB,4,Chemical
R_W5_T4_114,0.554561404,KRAB,4,Chemical
R_W5_T4_116,0.566842105,KRAB,4,Chemical
R_W5_T4_78,0.503684211,PASJA_POMORSKA,4,Chemical
R_W5_T4_109,0.634385965,PASJA_POMORSKA,4,Chemical
R_W5_T4_110,0.57877193,PASJA_POMORSKA,4,Chemical
R_W5_T4_85,0.573157895,RUDAWA,4,Chemical
R_W5_T4_113,0.594210526,RUDAWA,4,Chemical
R_W5_T4_134,0.550877193,RUDAWA,4,Chemical
R_W5_T4_79,0.565789474,SALTO,4,Chemical
R_W5_T4_84,0.565438596,SALTO,4,Chemical
R_W5_T4_137,0.539473684,SALTO,4,Chemical
R_W5_T5_11,0.501929825,ATOL,5,Chemical
R_W5_T5_13,0.515789474,ATOL,5,Chemical
R_W5_T5_69,0.563859649,ATOL,5,Chemical
R_W5_T5_10,0.482280702,DESIREE,5,Chemical
R_W5_T5_12,0.487719298,DESIREE,5,Chemical
R_W5_T5_48,0.519298246,DESIREE,5,Chemical
R_W5_T5_19,0.499824561,JELLY,5,Chemical
R_W5_T5_21,0.483684211,JELLY,5,Chemical
R_W5_T5_45,0.468245614,JELLY,5,Chemical
R_W5_T5_18,0.555263158,KRAB,5,Chemical
R_W5_T5_41,0.517017544,KRAB,5,Chemical
R_W5_T5_68,0.575438596,KRAB,5,Chemical
R_W5_T5_14,0.514736842,PASJA_POMORSKA,5,Chemical
R_W5_T5_37,0.486140351,PASJA_POMORSKA,5,Chemical
R_W5_T5_39,0.515964912,PASJA_POMORSKA,5,Chemical
R_W5_T5_15,0.489824561,RUDAWA,5,Chemical
R_W5_T5_20,0.525964912,RUDAWA,5,Chemical
R_W5_T5_49,0.575438596,RUDAWA,5,Chemical
R_W5_T5_43,0.50754386,SALTO,5,Chemical
R_W5_T5_46,0.551403509,SALTO,5,Chemical
R_W5_T5_65,0.525614035,SALTO,5,Chemical
R_W5_T6_1,0.524035088,ATOL,6,Chemical
R_W5_T6_29,0.561929825,ATOL,6,Chemical
R_W5_T6_35,0.484210526,ATOL,6,Chemical
R_W5_T6_5,0.518596491,DESIREE,6,Chemical
R_W5_T6_25,0.510350877,DESIREE,6,Chemical
R_W5_T6_56,0.514035088,DESIREE,6,Chemical
R_W5_T6_33,0.450877193,JELLY,6,Chemical
R_W5_T6_51,0.475087719,JELLY,6,Chemical
R_W5_T6_55,0.482982456,JELLY,6,Chemical
R_W5_T6_22,0.544736842,KRAB,6,Chemical
R_W5_T6_23,0.558245614,KRAB,6,Chemical
R_W5_T6_62,0.530877193,KRAB,6,Chemical
R_W5_T6_4,0.608070175,PASJA_POMORSKA,6,Chemical
R_W5_T6_24,0.556666667,PASJA_POMORSKA,6,Chemical
R_W5_T6_57,0.528596491,PASJA_POMORSKA,6,Chemical
R_W5_T6_27,0.533508772,RUDAWA,6,Chemical
R_W5_T6_54,0.526842105,RUDAWA,6,Chemical
R_W5_T6_61,0.551403509,RUDAWA,6,Chemical
R_W5_T6_6,0.550701754,SALTO,6,Chemical
R_W5_T6_32,0.532982456,SALTO,6,Chemical
R_W5_T6_50,0.634912281,SALTO,6,Chemical
R_W5_T2_147,0.784912281,ATOL,2,Biological
R_W5_T2_173,0.476491228,ATOL,2,Biological
R_W5_T2_196,0.526140351,ATOL,2,Biological
R_W5_T2_190,0.454912281,DESIREE,2,Biological
R_W5_T2_197,0.528070175,DESIREE,2,Biological
R_W5_T2_200,0.496140351,DESIREE,2,Biological
R_W5_T2_146,0.422807018,JELLY,2,Biological
R_W5_T2_171,0.451578947,JELLY,2,Biological
R_W5_T2_192,0.479824561,JELLY,2,Biological
R_W5_T2_193,0.471754386,KRAB,2,Biological
R_W5_T2_198,0.531403509,KRAB,2,Biological
R_W5_T2_203,0.519298246,KRAB,2,Biological
R_W5_T2_142,0.486315789,PASJA_POMORSKA,2,Biological
R_W5_T2_164,0.474561404,PASJA_POMORSKA,2,Biological
R_W5_T2_191,0.481754386,PASJA_POMORSKA,2,Biological
R_W5_T2_143,0.498596491,RUDAWA,2,Biological
R_W5_T2_170,0.50245614,RUDAWA,2,Biological
R_W5_T2_172,0.619298246,RUDAWA,2,Biological
